scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,status,evidence,spec,line,source_digest
r3-02-portfolio-e-contratos-efetivos:R3-CAT-03-S02,R3-CAT-03-S02,r3-02-portfolio-e-contratos-efetivos,R3-CAT-03,Agregação e composição com executor de DAG,ciclo ou contrato incompatível entre etapas,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-03-S03,R3-CAT-03-S03,r3-02-portfolio-e-contratos-efetivos,R3-CAT-03,Agregação e composição com executor de DAG,queda após A e falha B,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-04-S01,R3-CAT-04-S01,r3-02-portfolio-e-contratos-efetivos,R3-CAT-04,Resolução indexada e projeção disponível,tenant com 150 ofertas,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,62,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-04-S02,R3-CAT-04-S02,r3-02-portfolio-e-contratos-efetivos,R3-CAT-04,Resolução indexada e projeção disponível,Atlas e Redis indisponíveis com projeção válida,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,67,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-04-S03,R3-CAT-04-S03,r3-02-portfolio-e-contratos-efetivos,R3-CAT-04,Resolução indexada e projeção disponível,snapshot vencido ou revogado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,72,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-01-S01,R3-INT-01-S01,r3-03-capacidade-credenciais-e-latencia,R3-INT-01,Controle adaptativo conectado a todo I/O,provedor aumenta capacidade sob demanda,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-01-S02,R3-INT-01-S02,r3-03-capacidade-credenciais-e-latencia,R3-INT-01,Controle adaptativo conectado a todo I/O,provedor retorna 429/timeouts,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-01-S03,R3-INT-01-S03,r3-03-capacidade-credenciais-e-latencia,R3-INT-01,Controle adaptativo conectado a todo I/O,vários pods e tenants na conta compartilhada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-02-S01,R3-INT-02-S01,r3-03-capacidade-credenciais-e-latencia,R3-INT-02,Cache de autenticação isolado e sem tokens no Redis,L1 válido e Redis/cofre temporariamente fora,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-02-S02,R3-INT-02-S02,r3-03-capacidade-credenciais-e-latencia,R3-INT-02,Cache de autenticação isolado e sem tokens no Redis,token expirado/revogado e cofre indisponível,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-02-S03,R3-INT-02-S03,r3-03-capacidade-credenciais-e-latencia,R3-INT-02,Cache de autenticação isolado e sem tokens no Redis,OAuth da conta A lento e B saudável,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-03-S01,R3-INT-03-S01,r3-03-capacidade-credenciais-e-latencia,R3-INT-03,Pools HTTP e budgets de concorrência,milhares de chamadas à origem,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,44,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-03-S02,R3-INT-03-S02,r3-03-capacidade-credenciais-e-latencia,R3-INT-03,Pools HTTP e budgets de concorrência,certificado mTLS muda de versão,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-03-S03,R3-INT-03-S03,r3-03-capacidade-credenciais-e-latencia,R3-INT-03,Pools HTTP e budgets de concorrência,provedor A lento e B saudável,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-01-S01,R3-ADM-01-S01,r3-04-console-e-autorizacao,R3-ADM-01,Fronteira administrativa e aplicação,operador nominal global com MFA,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-01-S02,R3-ADM-01-S02,r3-04-console-e-autorizacao,R3-ADM-01,Fronteira administrativa e aplicação,token consumidor aplicação A,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-01-S03,R3-ADM-01-S03,r3-04-console-e-autorizacao,R3-ADM-01,Fronteira administrativa e aplicação,papel revogado durante paginação,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-02-S01,R3-ADM-02-S01,r3-04-console-e-autorizacao,R3-ADM-02,Ações operacionais com API efetiva,duas entregas do mesmo protocolo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-02-S02,R3-ADM-02-S02,r3-04-console-e-autorizacao,R3-ADM-02,Ações operacionais com API efetiva,API retorna 401/403/409/503 ou JSON inválido,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-02-S03,R3-ADM-02-S03,r3-04-console-e-autorizacao,R3-ADM-02,Ações operacionais com API efetiva,operador reconcilia e consulta SLA,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-03-S01,R3-ADM-03-S01,r3-04-console-e-autorizacao,R3-ADM-03,Comandos financeiros compatíveis,operador autorizado seleciona tenant B,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,44,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-03-S02,R3-ADM-03-S02,r3-04-console-e-autorizacao,R3-ADM-03,Comandos financeiros compatíveis,resposta se perde após commit,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-03-S03,R3-ADM-03-S03,r3-04-console-e-autorizacao,R3-ADM-03,Comandos financeiros compatíveis,autor tenta autoaprovação ou altera tenant,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-04-S01,R3-ADM-04-S01,r3-04-console-e-autorizacao,R3-ADM-04,Formulários completos e tempo local,oferta SYNC+ASYNC+AUTO e contas OAuth/API Key/mTLS,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,62,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-04-S02,R3-ADM-04-S02,r3-04-console-e-autorizacao,R3-ADM-04,Formulários completos e tempo local,UTC aberto em America/Sao_Paulo e referência além da centena,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,67,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-04-console-e-autorizacao:R3-ADM-04-S03,R3-ADM-04-S03,r3-04-console-e-autorizacao,R3-ADM-04,Formulários completos e tempo local,JSON inválido em 200 ou erro de campo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-04-console-e-autorizacao/specs/04-console-e-autorizacao/spec.md,72,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-01-S01,R3-FIN-01-S01,r3-05-financeiro-e-entregas,R3-FIN-01,Reserva estrita e franquia antes do efeito,tarifa efetiva 2 e reserva inicial 1,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-01-S02,R3-FIN-01-S02,r3-05-financeiro-e-entregas,R3-FIN-01,Reserva estrita e franquia antes do efeito,franquia DENY esgotada e admissões concorrentes,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-01-S03,R3-FIN-01-S03,r3-05-financeiro-e-entregas,R3-FIN-01,Reserva estrita e franquia antes do efeito,UNKNOWN seguido de prova de execução/ausência,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-02-S01,R3-FIN-02-S01,r3-05-financeiro-e-entregas,R3-FIN-02,Incidência completa e fechamento operacional,contrato cobra cada STATUS e receita só no sucesso,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-02-S02,R3-FIN-02-S02,r3-05-financeiro-e-entregas,R3-FIN-02,Incidência completa e fechamento operacional,fato faltante ou disputa aberta,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-02-S03,R3-FIN-02-S03,r3-05-financeiro-e-entregas,R3-FIN-02,Incidência completa e fechamento operacional,duplicata ou fato após período fechado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-03-S01,R3-FIN-03-S01,r3-05-financeiro-e-entregas,R3-FIN-03,Destino de webhook congelado por aplicação,destino v1 no aceite e v2 antes do final,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,44,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-03-S02,R3-FIN-03-S02,r3-05-financeiro-e-entregas,R3-FIN-03,Destino de webhook congelado por aplicação,aplicações A/B do mesmo tenant com destinos diferentes,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-05-financeiro-e-entregas:R3-FIN-03-S03,R3-FIN-03-S03,r3-05-financeiro-e-entregas,R3-FIN-03,Destino de webhook congelado por aplicação,queda após envio e redelivery manual,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-05-financeiro-e-entregas/specs/05-financeiro-e-entregas/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-01-S01,R3-OPE-01-S01,r3-06-dados-plataforma-e-continuidade,R3-OPE-01,Objetos conectados ao fluxo e retenção,entrada/saída volumosas,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-01-S02,R3-OPE-01-S02,r3-06-dados-plataforma-e-continuidade,R3-OPE-01,Objetos conectados ao fluxo e retenção,falha entre upload e final ou limpeza concorrente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-01-S03,R3-OPE-01-S03,r3-06-dados-plataforma-e-continuidade,R3-OPE-01,Objetos conectados ao fluxo e retenção,outro tenant usa FileRef ou retenção vence com disputa,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-02-S01,R3-OPE-02-S01,r3-06-dados-plataforma-e-continuidade,R3-OPE-02,Kind completo e ambientes reprodutíveis,máquina limpa com pré-requisitos,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-02-S02,R3-OPE-02-S02,r3-06-dados-plataforma-e-continuidade,R3-OPE-02,Kind completo e ambientes reprodutíveis,recriação de containers/nós,PARCIAL_INTEGRADO,"kind-continuity-latest.log — Kind independente manteve 3 nós, cinco workloads e dependências cluster-owned, recuperando Cometa/Pulsar em 4.486/4.494 ms; recriação completa de nó/máquina limpa permanece pendente",openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-02-S03,R3-OPE-02-S03,r3-06-dados-plataforma-e-continuidade,R3-OPE-02,Kind completo e ambientes reprodutíveis,overlays dev/hom/ppd/prd,PASS_ESTRUTURAL,"kustomize-overlay-latest.log — cinco overlays renderizados com 20 recursos, cinco imagens fixadas ai-hub-r2-<serviço>:r2, namespaces determinísticos e modo local ausente em prd",openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-03-S01,R3-OPE-03-S01,r3-06-dados-plataforma-e-continuidade,R3-OPE-03,Escala e continuidade com envelope,crescimento dentro do envelope,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,44,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-03-S02,R3-OPE-03-S02,r3-06-dados-plataforma-e-continuidade,R3-OPE-03,Escala e continuidade com envelope,rollout ou perda de zona,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-03-S03,R3-OPE-03-S03,r3-06-dados-plataforma-e-continuidade,R3-OPE-03,Escala e continuidade com envelope,quota esgotada ou autoridade indisponível,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-04-S01,R3-OPE-04-S01,r3-06-dados-plataforma-e-continuidade,R3-OPE-04,"Autoridade durável, isolamento e restore",papel runtime sem ownership e pool reutilizado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,62,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-06-dados-plataforma-e-continuidade:R3-OPE-04-S02,R3-OPE-04-S02,r3-06-dados-plataforma-e-continuidade,R3-OPE-04,"Autoridade durável, isolamento e restore",Redis fora e manutenção de réplica PostgreSQL,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-06-dados-plataforma-e-continuidade/specs/06-dados-plataforma-e-continuidade/spec.md,67,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
